price,price_m2,area_m2,address,url
,,Plotas,,
175 000 €,3 804                                    €/m²,46,Senamiestis Lapų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-lapu-g-parduodamas-iu-kambariu-butas-1-3608360/?search_pos=902
750 000 €,7 653                                    €/m²,98,Senamiestis Sodų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-tai-namai-kuriuose-visada-jausites-tarsi-1-3608356/?search_pos=903
575 000 €,7 075                                    €/m²,81.3,Paupys Aukštaičių g.,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-prestiziniai-triju-kambariu-apartamentai-1-3608336/?search_pos=904
299 000 €,5 429                                    €/m²,55.1,Naujamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gedimino-pr-parduodamas-patogus-ir-strategiskai-patogioje-1-3608328/?search_pos=905
379 990 €,3 605                                    €/m²,105.4,Naujamiestis Smolensko g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-erdvus-ir-sviesus-aukstu-loftas-soho-1-3608330/?search_pos=906
99 900 €,2 056                                    €/m²,48.6,Pilaitė Simono Grunau g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-simono-grunau-g-parduodami-nauji-butai-mazaaukstes-statybos-1-3608262/?search_pos=907
33 200 €,1 875                                    €/m²,17.7,Vilkpėdė Geležinio Vilko g.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-gelezinio-vilko-g-kambario-butas-1-3608292/?search_pos=908
270 000 €,2 813                                    €/m²,96,Naujamiestis S. Konarskio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-s-konarskio-g-ieskote-patogaus-sviesaus-ir-erdvaus-busto-1-3608258/?search_pos=909
289 000 €,3 535                                    €/m²,81.8,Vilkpėdė Vilkpėdės g.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-vilkpedes-g-parduodamas-pilnai-ir-kokybiskai-irengtas-1-3608236/?search_pos=910
212 600 €,2 999                                    €/m²,70.9,Naujamiestis Šaltinių g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-sellolt-nt-ekspertai-be-procentu-1-3608162/?search_pos=911
170 000 €,3 353                                    €/m²,50.7,Senamiestis Žemaitijos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zemaitijos-g-sellolt-nt-ekspertai-be-procentu-1-3608130/?search_pos=912
35 000 €,1 430                                    €/m²,24.5,Naujininkai Rodūnios kel.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-rodunios-kel-ieskote-investicijos-ar-kompaktisko-busto-1-3608120/?search_pos=913
385 000 €,6 869                                    €/m²,56.1,Paupys Aukštaičių g.,https://www.aruodas.lt/butai-vilniuje-paupyje-aukstaiciu-g-parduodamas-naujai-irengtas-isskirtinis-1-3607958/?search_pos=914
169 900 €,3 733                                    €/m²,45.5,Šiaurės miestelis S. Žukausko g.,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-sviesus-kambariu-butas-siaures-1-3607918/?search_pos=915
235 000 €,3 362                                    €/m²,69.9,Senamiestis Sodų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-kambariu-butas-su-aukstomis-lubomis-ir-1-3607858/?search_pos=916
414 000 €,4 600                                    €/m²,90,Markučiai Paplaujos g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-paplaujos-g-unikalus-ir-kokybiskai-irengtas-butas-su-1-3607784/?search_pos=917
899 575 €,3 999                                    €/m²,225,Šnipiškės Konstitucijos pr.,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodamas-isskirtinis-butas-investicijai-1-3607782/?search_pos=918
195 000 €,2 717                                    €/m²,71.8,Pašilaičiai Leičių g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-jaukus-namai-seimai-pasilaiciuose-leiciu-g-1-3593657/?search_pos=919
185 000 €,2 056                                    €/m²,90,Pilaitė Vorupės g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-vorupes-g-a-energinio-naudingumo-klases-kotedzai-1-3518099/?search_pos=920
235 000 €,4 038                                    €/m²,58.2,Užupis Polocko g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-sellolt-nt-ekspertai-be-procentu-1-3605596/?search_pos=921
369 000 €,3 887                                    €/m²,94.9,Senamiestis Sodų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-isskirtinis-itin-erdvus-butas-senamiestyje-1-3607720/?search_pos=922
329 800 €,5 704                                    €/m²,57.8,Paupys Krivūlės g.,https://www.aruodas.lt/butai-vilniuje-paupyje-krivules-g-parduodamas-skoninkgai-irengtas-kambariu-1-3607600/?search_pos=923
103 000 €,2 289                                    €/m²,45,Šeškinė Dūkštų g.,https://www.aruodas.lt/butai-vilniuje-seskineje-dukstu-g-parduodamas-butas-su-daline-apdaila-uz-1-3607598/?search_pos=924
205 000 €,3 102                                    €/m²,66.1,Žirmūnai Tuskulėnų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-tuskulenu-g-sellolt-nt-ekspertai-be-procentu-sveiki-1-3607466/?search_pos=925
,,Plotas,,
439 000 €,4 907                                    €/m²,89.5,Markučiai Paplaujos g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-paplaujos-g-sellolt-nt-ekspertai-be-procentu-1-3607464/?search_pos=926
1 790 000 €,9 323                                    €/m²,192,Senamiestis Pylimo g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-kapitaliai-rekonstruotame-senamiescio-1-3607406/?search_pos=927
1 350 000 €,7 627                                    €/m²,177,Žvėrynas Sėlių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-kvm-penthouse-apartamentai-su-isskirtine-1-3607404/?search_pos=928
260 000 €,6 341                                    €/m²,41,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodami-studio-apartamentai-isikure-1-3607390/?search_pos=929
1 190 000 €,4 877                                    €/m²,244,Naujamiestis K. Donelaičio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-k-donelaicio-g-vos-keli-zingsniai-nuo-vingio-parko-1-3607386/?search_pos=930
107 000 €,3 830                                    €/m²,27.9,Naujamiestis Švitrigailos g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-naujai-siuolaikiskai-irengtas-butas-1-3607340/?search_pos=931
232 400 €,3 710                                    €/m²,62.6,Pilaitė Bitėnų g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-bitenu-g-d-treciadienis-nuo-iki-val-1-3607336/?search_pos=932
162 000 €,4 378                                    €/m²,37,Naujamiestis Smolensko g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-jaukus-ir-kokybiskai-irengtas-butas-1-3607324/?search_pos=933
144 000 €,3 401                                    €/m²,42.3,Senamiestis T. Vrublevskio g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-t-vrublevskio-g-puiki-galimybe-gyvenimui-ar-investicine-1-3607274/?search_pos=934
54 400 €,1 648                                    €/m²,33,Naujoji Vilnia Dūmų g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-dumu-g-suremontuotas-ir-jaukiai-irengtas-loftas-1-3607272/?search_pos=935
116 000 €,2 915                                    €/m²,39.8,Šeškinė Ozo g.,https://www.aruodas.lt/butai-vilniuje-seskineje-ozo-g-gyvenimas-ten-kur-viskas-pasiekiama-ranka-1-3596054/?search_pos=936
240 000 €,5 333                                    €/m²,45,Šnipiškės Linkmenų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-sellolt-nt-ekspertai-be-procentu-1-3601098/?search_pos=937
235 000 €,4 986                                    €/m²,47.1,Šnipiškės Linkmenų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-sellolt-nt-ekspertai-be-procentu-1-3607180/?search_pos=938
365 000 €,4 272                                    €/m²,85.4,Senamiestis Šaltinių g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-saltiniu-g-erdvus-kambariu-butas-su-aukstomis-lubomis-1-3607094/?search_pos=939
1 200 000 €,6 186                                    €/m²,194,Šnipiškės A. Juozapavičiaus g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-sviesus-ir-erdvus-sesiu-kambariu-butas-1-3607044/?search_pos=940
205 000 €,5 256                                    €/m²,39,Šnipiškės Trimitų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-trimitu-g-jaukus-moderniai-irengtas-butas-su-erdviu-1-3607038/?search_pos=941
159 900 €,2 810                                    €/m²,56.9,Naujamiestis Gerosios Vilties g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-parduodamas-erdvus-kambariu-butas-salia-1-3606998/?search_pos=942
168 000 €,5 600                                    €/m²,30,Užupis Polocko g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-polocko-g-sellolt-nt-ekspertai-be-procentu-1-3588677/?search_pos=943
349 000 €,3 598                                    €/m²,97,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-erdvus-ir-unikalus-butas-neries-1-3597068/?search_pos=944
210 000 €,4 799                                    €/m²,43.8,Senamiestis Šv. Mykolo g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-mykolo-g-autentiska-senamiescio-dvasia-ir-komfortas-1-3606866/?search_pos=945
195 200 €,2 661                                    €/m²,73.4,Jeruzalė Mokyklos g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-mokyklos-g-ieskote-namu-patogioje-vietoje-ir-arti-gamtos-1-3606800/?search_pos=946
167 000 €,4 639                                    €/m²,36,Naujininkai Kaminkelio g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-parduodamas-ju-kambariu-kvm-butas-1-3606786/?search_pos=947
124 990 €,1 811                                    €/m²,69,Karoliniškės Algimanto Petro Kavoliuko g.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-demesio-atviru-duru-diena-bus-taikoma-net-1-3593371/?search_pos=948
525 000 €,5 637                                    €/m²,93.1,Valakampiai Turniškių g.,https://www.aruodas.lt/butai-vilniuje-valakampiuose-turniskiu-g-isskirtiniai-keturiu-kambariu-aptartamentai-1-3606706/?search_pos=949
300 000 €,4 701                                    €/m²,63.8,Valakampiai Elniakampio g.,https://www.aruodas.lt/butai-vilniuje-valakampiuose-elniakampio-g-modernus-dvieju-kambariu-apartamentai-su-1-3606702/?search_pos=950
,,Plotas,,
781 500 €,6 599                                    €/m²,118.4,Senamiestis Žygimantų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zygimantu-g-parduodami-isskirtiniai-butai-su-vaizdais-i-1-3606698/?search_pos=951
1 153 800 €,8 050                                    €/m²,143.3,Senamiestis Žygimantų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zygimantu-g-parduodami-isskirtiniai-butai-su-vaizdais-i-1-3606696/?search_pos=952
122 000 €,1 773                                    €/m²,68.8,Karoliniškės Vido Maciulevičiaus g.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-vido-maciuleviciaus-g-parduodamas-kambariu-butas-vido-1-3596324/?search_pos=953
460 000 €,3 522                                    €/m²,130.6,Verkiai Verkių g.,https://www.aruodas.lt/butai-vilniuje-verkiuose-verkiu-g-parduodamas-isskirtinis-butas-prestiziniame-1-3598722/?search_pos=954
316 000 €,2 840                                    €/m²,111.3,Santariškės Santariškių g.,https://www.aruodas.lt/butai-vilniuje-santariskese-santariskiu-g-erdvus-keturiu-kambariu-butas-su-vaizdais-i-1-3598716/?search_pos=955
360 000 €,4 966                                    €/m²,72.5,Senamiestis Pylimo g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-stilingas-triju-kambariu-butas-senamiestyje-1-3594259/?search_pos=956
660 000 €,5 203                                    €/m²,126.9,Žirmūnai Olimpiečių g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-olimpieciu-g-erdvus-triju-kambariu-butas-naujame-name-1-3602582/?search_pos=957
390 000 €,3 661                                    €/m²,106.5,Šnipiškės Konstitucijos pr.,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-dvieju-kambariu-apartamentai-europos-1-3600588/?search_pos=958
390 000 €,6 193                                    €/m²,63,Senamiestis Gaono g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gaono-g-unikalus-triju-kambariu-butas-viename-1-3593247/?search_pos=959
425 000 €,4 319                                    €/m²,98.4,Senamiestis Pamėnkalnio g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pamenkalnio-g-isskirtiniai-apartamentai-su-vaizdais-i-1-3601982/?search_pos=960
600 000 €,5 752                                    €/m²,104.3,Šnipiškės A. Juozapavičiaus g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-erdvus-keturiu-kambariu-butas-su-dviem-1-3599028/?search_pos=961
259 990 €,3 250                                    €/m²,80,Pilaitė Jurgaičių g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-jurgaiciu-g-demesio-atviru-duru-diena-bus-taikoma-net-1-3600618/?search_pos=962
205 000 €,3 727                                    €/m²,55,Naujamiestis M. K. Čiurlionio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-vieta-vieta-ir-dar-karta-vieta-parduodamas-1-3596762/?search_pos=963
364 900 €,3 249                                    €/m²,112.3,Viršuliškės Jurgio Matulaičio a.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-jurgio-matulaicio-a-erdvus-modernus-bei-protingai-irengti-namai-1-3606592/?search_pos=964
207 000 €,4 500                                    €/m²,46,Naujininkai Kaminkelio g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kaminkelio-g-parduodamas-ju-kambariu-kvm-butas-1-3606570/?search_pos=965
315 000 €,5 339                                    €/m²,59,Senamiestis A. Smetonos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-smetonos-g-kokybiskai-ir-stilingai-irengtas-butas-1-3606490/?search_pos=966
525 000 €,6 325                                    €/m²,83,Senamiestis J. Basanavičiaus g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-j-basanaviciaus-g-kvieciame-i-atvirus-namus-lapkricio-d-1-3606410/?search_pos=967
139 000 €,2 107                                    €/m²,66,Pilaitė Simono Grunau g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-simono-grunau-g-parduodami-nauji-butai-mazaaukstes-statybos-1-3606384/?search_pos=968
795 000 €,6 367                                    €/m²,124.9,Valakampiai Nemenčinės pl.,https://www.aruodas.lt/butai-vilniuje-valakampiuose-nemencines-pl-parduodamas-prabangus-kambariu-butas-1-3606340/?search_pos=969
173 700 €,5 680                                    €/m²,30.6,Senamiestis Pylimo g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-paciame-vilniaus-miesto-centre-prestizineje-1-3606252/?search_pos=970
171 481 €,6 053                                    €/m²,28.3,Senamiestis Pylimo g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-pylimo-g-paciame-vilniaus-miesto-centre-prestizineje-1-3606250/?search_pos=971
259 000 €,4 550                                    €/m²,56.9,Žvėrynas Sėlių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-parduodamas-dvieju-kambariu-butas-zveryne-1-3606234/?search_pos=972
790 000 €,4 877                                    €/m²,162,Senamiestis Žemaitijos g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zemaitijos-g-parduodamas-butas-namas-vilniaus-senamiestyje-1-3606220/?search_pos=973
189 000 €,3 162                                    €/m²,59.8,Pilaitė M. Mažvydo g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodamas-pilnai-irengtas-erdvus-ju-1-3606216/?search_pos=974
145 000 €,4 677                                    €/m²,31,Baltupiai Ozo g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-ozo-g-butas-jau-laisvas-kvieciame-i-apziuras-1-3606140/?search_pos=975
,,Plotas,,
209 990 €,1 981                                    €/m²,106,Pavilnys Grūdų g.,https://www.aruodas.lt/butai-vilniuje-pavilnyje-grudu-g-demesio-atviru-duru-diena-bus-taikoma-net-1-3606062/?search_pos=976
299 000 €,5 585                                    €/m²,53.5,Žvėrynas Paribio g.,https://www.aruodas.lt/butai-vilniuje-zveryne-paribio-g-sellolt-nt-ekspertai-be-procentu-sveiki-1-3606060/?search_pos=977
230 000 €,5 750                                    €/m²,40,Naujamiestis Mindaugo g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodamas-isskirtinis-modernus-kambariu-1-3606044/?search_pos=978
